orig_linha,data,modelo,imei,valor_venda,brinde,custo,lucro,pix,dinheiro,cartao_credito,cartao_debito,troca_aparelho,soma_pagamentos,diferenca,formas_pgto,tem_troca,modelo_troca,valor_troca,pagto_junto,pagto_junto_grupo,pagto_junto_total,pagto_junto_restante,vendedor,vendedor_id,loja,loja_id,estado,observacao,precisa_revisao,motivo_revisao,entendimento
357,31/05/2026,IPHONE 13 128GB AZUL SEMINOVO,352873836693105,1900.0,0,1780.0,120.0,1900.0,0,0,0,0,1900.0,0.0,pix,NAO,,0,NAO,,,,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,seminovo,,NAO,,valor da venda = 1900 | 1900 pix
358,31/05/2026,POCO C85 PRETO 256GB NOVO,69374/65YT14295,990.0,0,890.0,100.0,500.0,0,490.0,0,0,990.0,0.0,pix+cartao_credito,NAO,,0,NAO,,,,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,novo,,NAO,,valor da venda = 990 | 500 pix + 490 credito
359,31/05/2026,IPHONE 15 128GB PRETO SEMINOVO,356942573789859,2813.0,25.0,2660.0,128.0,0,0,0,2900.0,0,2900.0,-87.0,cartao_debito,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,SIM,Extracao excede venda em R$ 87: extraiu 2900 debito = 2900 > venda 2813 → texto descreve pagamento de outros itens,
360,31/05/2026,IPHONE 17 PRO 256GB AZUL NOVO,359477633520876,7300.0,0,7000.0,300.0,7300.0,0,0,0,0,7300.0,0.0,pix,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,NAO,,valor da venda = 7300 | 7300 pix
361,31/05/2026,JBL BOOMBOX 4 PRETO NOVO,TL1876-CQ0217088,2434.0,95.0,2190.0,149.0,2290.0,0,144.0,0,0,2434.0,0.0,pix+cartao_credito,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,NAO,,valor da venda = 2434 | 2290 pix + 144 credito (visa 1x (taxa 3.9%)) | brinde 95
362,31/05/2026,JBL BOOMBOX 4 BRANCA NOVO,TL1878-LP0013380,2276.0,0,2190.0,86.0,0,0,2276.0,0,0,2276.0,0.0,cartao_credito,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,NAO,,valor da venda = 2276 | 2276 credito (visa 4x (taxa 6.7%))
363,31/05/2026,PENCIL PRO NOVO,CTV20GVQFL,870.0,0,710.0,160.0,870.0,0,0,0,0,870.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,,NAO,,valor da venda = 870 | 870 pix
364,31/05/2026,IPHONE 13 128GB ROSA SEMINOVO,355958936427210,2147.0,25.0,1750.0,372.0,2147.0,0,0,0,0,2147.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,seminovo,,NAO,,valor da venda = 2147 | 2147 pix | brinde 25
365,31/05/2026,IPHONE 17 PRO MAX 256GB AZUL NOVO,355988219255368,7618.0,0,7230.0,388.0,5168.0,0,0,0,2450.0,7618.0,0.0,pix+troca_aparelho,SIM,IPH 13 PRO,2450.0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,,NAO,,valor da venda = 7618 | 5168 pix + 2450 troca
366,31/05/2026,IPHONE 14 PRO 128GB BRANCO SEMINOVO,352130217510063,2900.0,5.0,2700.0,195.0,0,0,1900.0,0,0,1900.0,1000.0,cartao_credito+troca_aparelho,NAO,,0,NAO,,,,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,seminovo,,SIM,So extraiu: 1900 credito de 2900 → falta R$ 1000 sem valor explicito no texto,
367,31/05/2026,IPHONE 11 64GB PRETO SEMINOVO,357879829564513,850.0,25.0,600.0,225.0,850.0,0,0,0,0,850.0,0.0,pix,NAO,,0,NAO,,,,Yasmin,e07d4d35-1381-4d4d-914d-8382a7456fdd,CELL,1,seminovo,,NAO,,valor da venda = 850 | 850 pix | brinde 25
368,31/05/2026,IPHONE 14 PRO 128GB BRANCO SEMINOVO,351284081590783,2950.0,25.0,2700.0,225.0,2950.0,0,0,0,0,2950.0,0.0,pix,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,seminovo,,NAO,,valor da venda = 2950 | 2950 pix | brinde 25
369,31/05/2026,POCO X7 PRO 512GB PRETO NOVO,869471083132525,2190.0,0,1990.0,200.0,0,0,2150.18,0,0,2150.18,39.82,dinheiro,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,novo,,SIM,So extraiu: 2150.18 credito de 2190 → falta R$ 40 sem valor explicito no texto,
370,02/06/2026,GALAXY A11+ 5G SPACE GRAY 128GB NOVO,356911420294546,2180.0,170.0,1700.0,310.0,2180.0,0,0,0,0,2180.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,BALCAO,1,novo,,NAO,,valor da venda = 2180 | 2180 pix | brinde 170
371,02/06/2026,IPHONE 17 PRO MAX 256GB AZUL NOVO,355101476201071,7464.0,30.0,7250.0,184.0,120.0,0,4704.0,0,2700.0,7524.0,-60.0,pix+troca_aparelho,SIM,IPH 14 PRO MAX ROXO,2700.0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,SIM,Extracao excede venda em R$ 60: extraiu 120 pix + 4704 credito + 2700 troca = 7524 > venda 7464 → texto descreve pagamento de outros itens,
372,02/06/2026,IPHONE 14 PRO 256GB PRETO SEMINOVO,354542503453857,3050.0,10.0,2900.0,140.0,1734.0,0,1316.0,0,0,3050.0,0.0,pix+cartao_credito,NAO,,0,NAO,,,,Renann,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,seminovo,,NAO,,valor da venda = 3050 | 1734 pix + 1316 credito | brinde 10
373,02/06/2026,IPHONE 13 PRO 256GB DOURADO SEMIINOVO,352725357604046,2700.0,25.0,2400.0,275.0,0,0,2095.46,0,0,2095.46,604.54,cartao_credito+troca_aparelho,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,SIM,So extraiu: 2095.46 credito de 2700 → falta R$ 605 sem valor explicito no texto,
374,02/06/2026,MAGIC MOUSE 3 BRANCO NOVO,J84HN004QLB0000539,760.0,0,660.0,100.0,760.0,0,0,0,0,760.0,0.0,pix,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,NAO,,valor da venda = 760 | 760 pix
375,02/06/2026,IPHONE 17 PRO MAX 256GB SILVER NOVO,357247257394938,7750.0,0,7500.0,250.0,0,7750.0,0,0,0,7750.0,0.0,pix+dinheiro+pagamento_junto,NAO,,0,SIM,22,15500.0,0,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,"Pagto junto (Aparelho 1/2, total grupo R$ 15,500)",NAO,,grupo 22 (375 e 376): valor da venda = 7750 | 7750 dinheiro = 7750 | grupo R$ 15500
376,02/06/2026,IPHONE 17 PRO MAX 256GB SILVER NOVO,357247256875010,7750.0,0,7500.0,250.0,0,1450.0,0,0,6300.0,7750.0,0.0,troca_aparelho+pagamento_junto,SIM,IPH 17 PRO SILVER,6300.0,SIM,22,15500.0,0,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,"Pagto junto (Aparelho 2/2, total grupo R$ 15,500)",NAO,,grupo 22 (375 e 376): valor da venda = 7750 | 1450 dinheiro + 6300 troca = 7750 | grupo R$ 15500
377,03/06/2026,BOOMBOX 4 BRANCA NOVA,TL1878-AQ0021235,2405.0,20.0,2250.0,135.0,0,0,2405.0,0,0,2405.0,0.0,outros,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 2405 | 2405 credito | brinde 20
378,03/06/2026,IPHONE 12 PRO MAX 128GB GRAFITE SEMINOVO,351330881416677,2250.0,25.0,2000.0,275.0,2250.0,0,0,0,0,2250.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,BALCAO,1,seminovo,,NAO,,valor da venda = 2250 | 2250 pix | brinde 25
379,03/06/2026,IPHONE 16 PRO MAX 512GB PRETO SEMINOVO,355300181430419,6049.0,90.0,5150.0,809.0,0,0,6049.0,0,0,6049.0,0.0,outros,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 6049 | 6049 credito | brinde 90
380,03/06/2026,IPHONE 15 PRO MAX 256GB SEMINOVO,356371488105219,4010.0,33.0,3700.0,277.0,2220.0,0,0,0,0,2220.0,1790.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,SIM,So extraiu: 2220 pix de 4010 → falta R$ 1790 sem valor explicito no texto,
381,03/06/2026,NOTE 15 PRO 5G 256GB PRETO NOVO,863573083678542,1857.0,0,1680.0,177.0,0,0,1857.0,0,0,1857.0,0.0,outros,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 1857 | 1857 credito
382,03/06/2026,IPHONE 15 PRO MAX 256GB PRETO SEMINOVO,357275797266613,4140.0,40.0,3700.0,400.0,0,0,4140.0,0,0,4140.0,0.0,cartao_credito,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,NAO,,valor da venda = 4140 | 4140 credito (elo 10x (taxa 11.9%)) | brinde 40
383,03/06/2026,IPHONE 17 PRO MAX 256GB SILVER NOVO,351668140730168,7750.0,0,7550.0,200.0,0,0,5331.09,0,0,5331.09,2418.91,cartao_credito,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,SIM,So extraiu: 5331.09 credito de 7750 → falta R$ 2419 sem valor explicito no texto,
384,03/06/2026,POCO PAD M1 256GB PRETO NOVO,71114/Y5XS01610,1560.0,0,1510.0,50.0,1560.0,0,0,0,0,1560.0,0.0,pix,NAO,,0,NAO,,,,Bianca,b4269e60-eea2-4eba-a34d-db9591e0ec83,CASES,19,novo,,NAO,,valor da venda = 1560 | 1560 pix
385,03/06/2026,GALAXY A36 256GB PRETO NOVO,352230462132793,1514.0,0,1420.0,94.0,0,0,1514.0,0,0,1514.0,0.0,cartao_credito,NAO,,0,NAO,,,,Rennan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,novo,,NAO,,valor da venda = 1514 | 1514 credito
386,03/06/2026,T-REX 3 PRO PRETO NOVO,24449537045774,1899.0,0,1800.0,99.0,1899.0,0,0,0,0,1899.0,0.0,pix,NAO,,0,NAO,,,,Rennan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,novo,,NAO,,valor da venda = 1899 | 1899 pix
387,03/06/2026,IPHONE 14 128GB AZUL SEMINOVO,355536442174276,2240.0,25.0,1900.0,315.0,0,0,2240.0,0,0,2240.0,0.0,outros,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,seminovo,,NAO,,valor da venda = 2240 | 2240 credito (visa 8x (taxa 9.3%)) | brinde 25
388,04/06/2026,IPHONE 17 PRO 256GB SILVER NOVO,357679992297861,7370.0,30.0,6950.0,390.0,4370.0,0,0,0,0,4370.0,3000.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,SIM,So extraiu: 4370 pix de 7370 → falta R$ 3000 sem valor explicito no texto,
389,04/06/2026,IPHONE 15 128GB AZUL SEMINOVO,351698471567244,2900.0,25.0,2660.0,215.0,1450.0,0,0,0,1450.0,2900.0,0.0,pix,SIM,ENTROU UM 13 SEMINOVO POR,1450.0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 2900 | 1450 pix + 1450 troca | brinde 25
390,04/06/2026,IPHONE 15 PRO MAX 256GB PRETO SEMINOVO,351465644827966,4400.0,23.0,4100.0,277.0,2500.0,0,0,0,1900.0,4400.0,0.0,pix,SIM,ENTROU UM 14 SEMINOVO POR,1900.0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 4400 | 2500 pix + 1900 troca | brinde 23
391,04/06/2026,IPHONE 16 PRO MAX 256GB DESERT NOVO,357590879692399,5970.0,0,5850.0,120.0,1990.0,0,3980.0,0,0,5970.0,0.0,pix+cartao_credito,NAO,,0,NAO,,,,Rennan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,novo,,NAO,,valor da venda = 5970 | 1990 pix + 3980 credito
392,04/06/2026,IPHONE 14 128GB BRANCO SEMINOVO,353687476380990,2100.0,0,1900.0,200.0,0,0,450.0,0,1650.0,2100.0,0.0,cartao_credito+troca_aparelho,SIM,IPHONE 13 AZUL 128G,1650.0,NAO,,,,Rennan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,seminovo,,NAO,,valor da venda = 2100 | 450 credito + 1650 troca
393,04/06/2026,IPHONE 15 128GB ROSA SEMINOVO,353850628182660,2950.0,35.0,2660.0,255.0,1000.0,0,1950.0,0,0,2950.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 2950 | 1000 pix + 1950 credito | brinde 35
394,04/06/2026,IPHONE 17 256GB BRANCO NOVO,359973613643894,4700.0,25.0,4600.0,75.0,4700.0,0,0,0,0,4700.0,0.0,pagamento_junto,NAO,,0,SIM,23,9324.0,0,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,"Pagto junto (Aparelho 1/2, total grupo R$ 9,324)",NAO,,grupo 23 (394 e 395): valor da venda = 4700 | 4700 pix = 4700 | grupo R$ 9324
395,04/06/2026,IPHONE 17 256GB PRETO NOVO,351205581240124,4624.0,30.0,4500.0,94.0,4624.0,0,0,0,0,4624.0,0.0,pagamento_junto,NAO,,0,SIM,23,9324.0,0,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,"Pagto junto (Aparelho 2/2, total grupo R$ 9,324)",NAO,,grupo 23 (394 e 395): valor da venda = 4624 | 4624 pix = 4624 | grupo R$ 9324
396,04/06/2026,POCO X8 PRO MAX 512GB BRANCO NOVO,860534086640486,3050.0,0,2950.0,100.0,3050.0,0,0,0,0,3050.0,0.0,pix,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,NAO,,valor da venda = 3050 | 3050 pix
397,04/06/2026,IPHONE 17 PRO MAX 256GB SILVER NOVO,351205745375915,7750.0,0,7500.0,250.0,0,4050.0,0,0,3700.0,7750.0,0.0,dinheiro+troca_aparelho,SIM,IPH 15 PRO MAX 256GB,3700.0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,NAO,,valor da venda = 7750 | 4050 dinheiro + 3700 troca
398,04/06/2026,POCO X8 PRO 512GB PRETO NOVO,V865532083172607,2500.0,0,2300.0,200.0,1000.0,0,1500.0,0,0,2500.0,0.0,pix+cartao_credito,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,NAO,,valor da venda = 2500 | 1000 pix + 1500 credito (visa 6x (taxa 8.0%))
399,04/06/2026,IPHONE 17 PRO MAX 256GB AZUL NOVO,359652120809905,7467.0,30.0,7230.0,207.0,0,0,5367.0,0,2100.0,7467.0,0.0,cartao_credito+troca_aparelho,SIM,IPH 13 PRO MAX,2100.0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,NAO,,valor da venda = 7467 | 5367 credito (elo 3x (taxa 7.0%)) + 2100 troca | brinde 30
