DATA,MODELO,IMEI,VALOR DE VENDA,BRINDE,CUSTO APARELHO,FORMA DE PAGAMENTO,VALOR LIQUIDO,LUCRO,MÊS,ANO,VENDEDOR,LOJA
23/06/2026,APPLE WATCH S11 46 MM SPACE GRAY NOVO,mwyy9c3fq5,"R$ 2.450,00","R$ 5,00","R$ 2.750,00",PIX,,"R$ 295,00",jun,26,Guilherme,BLOCO B
24/06/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,357247258909189,"R$ 7.150,00","R$ 15,00","R$ 6.900,00","7200 pix/ 100,00 pix (PAGAMENTO JUNTO - APARELHO 1)",,"R$ 235,00",jun,26,Marcela,ONLINE
24/06/2026,FONTE APPLE ORIGINAL,C4H610305UYQ8YQAU,"R$ 150,00",R$ -,"R$ 125,00",PAGAMENTO JUNTO APARELHO 2,,"R$ 25,00",jun,26,Marcela,ONLINE
24/06/2026,IPHONE 17 PRO MAX 256GB AZUL NOVO,35 724725 881182 3,"R$ 7.500,00","R$ 35,00","R$ 7.000,00","PIX: R$ 1.000,00 / ENTRADA IPHONE 16 PRO MAX R$ 4.800,00",,"R$ 465,00",jun,26,Ruyter,BLOCO B
24/06/2026,IPHONE 16 PRO MAX 256GB NATURAL SEMINOVO,355445520114743,"R$ 5.000,00","R$ 20,00","R$ 4.800,00","R$ 2.200,00 PIX / ENTRADA IPH 14 PRO MAX ROXO 256GB R$ 2.800,00",,"R$ 180,00",jun,26,Ronald,CASES
24/06/2026,IPAD 11 128GB SILVER NOVO,J9JJP7WP9G,"R$ 2.410,00","R$ 20,00","R$ 2.230,00","PIX R$ 1.560,00 / R$ 894,72 CRÉDITO 2X",,"R$ 160,00",jun,26,Ronald,CASES
24/06/2026,IPHONE 16 PRO MAX 256GB BRANCO SEMINOVO,,"R$ 5.122,00","R$ 25,00","R$ 4.800,00",PIX,,"R$ 297,00",jun,26,Ruyter,BLOCO B
24/06/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,359178370047483,"R$ 7.200,00","R$ 15,00","R$ 6.900,00",PIX,,"R$ 285,00",jun,26,Higor Guedes,CELL
24/06/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,351205748943701,"R$ 7.000,00",R$ -,"R$ 6.900,00",PIX,,"R$ 100,00",jun,26,Higor Guedes,CELL
24/06/2026,IPHONE 17 PRO MAX 256GB SILVER NOVO,35 023097 992742 2,"R$ 7.450,00","R$ 25,00","R$ 7.200,00",R$ 5.000 pix / ENTRANDO 15 PRO MAX 256 GB a 3.700 (PAGAMENTO JUNTO - APARELHO 1),,"R$ 225,00",jun,26,Guilherme,BLOCO B
24/06/2026,IPHONE 11 PRO 256GB PRETO SEMINOVO,35 323710 200304 4,"R$ 1.250,00","R$ 25,00","R$ 1.000,00",PAGAMENTO JUNTO APARELHO 2,,"R$ 225,00",jun,26,Guilherme,BLOCO B
25/06/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,357247258431358,"R$ 7.000,00",R$ -,"R$ 6.900,00",PIX,,"R$ 100,00",jun,26,Ronald,CASES
25/06/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,359178372430588,"R$ 7.806,00","R$ 10,00","R$ 6.900,00","R$ 3.306,00 crédito 10X / R$ 2.000,00 Pix  / ENTRADA IPHONE 15 PRO MAX R$ 2.500,00",,"R$ 535,00",jun,26,Rayssa,CELL
25/06/2026,IPHONE 16 128GB VERDE NOVO,356342310956822,"R$ 4.200,00","R$ 5,00","R$ 4.050,00","2550,00 pix/entrou um 13 seminovo por 1650,00",,"R$ 145,00",jun,26,Marcela,ONLINE
25/06/2026,IPHONE 17 PRO MAX 256GB SILVER NOVO,351205747937779,"R$ 7.350,00","R$ 5,00","R$ 7.200,00","2550,00 em 18x / entrou um 16 pro Max seminovo por 4800,00",,"R$ 145,00",jun,26,Marcela,ONLINE
25/06/2026,IPHONE 17 PRO MAX 256GB AZUL NOVO,351668147569627,"R$ 7.205,00","R$ 15,00","R$ 7.000,00","2405 em 10x /entrou um 16 pro Max seminovo por 4800,00",,"R$ 190,00",jun,26,Marcela,ONLINE
25/06/2026,IPHONE 15 256GB PRETA SEMINOVO,35 427870 460700 5,"R$ 3.400,00","R$ 25,00","R$ 2.900,00","3100,00 em 10x / entrou um 11 seminovo por 300,00",,"R$ 475,00",jun,26,Marcela,ONLINE
25/06/2026,IPHONE 14 128GB BRANCO SEMINOVO,35 424858 965788 8,"R$ 2.200,00","R$ 20,00","R$ 1.900,00","1600,00 em 10x /100 reias dinheiro / entrou um 11 seminovo por 500,00",,"R$ 280,00",jun,26,Marcela,ONLINE
25/06/2026,IPHONE 15 PRO MAX 512GB PRETO SEMINOVO,35 457035 9750878,"R$ 4.300,00",R$ -,"R$ 4.100,00","R$3.400,00 PIX / R$ 700,00 PIX",,"R$ 200,00",jun,26,Ronald,CASES
25/06/2026,IPHONE 17 PRO MAX 256GB AZUL NOVO,357247257477469,"R$ 7.300,00","R$ 15,00","R$ 7.000,00","3500,00 pix / entrou um 15 pro Max seminovo por 3800,00",,"R$ 285,00",jun,26,Marcela,ONLINE
25/06/2026,IPHONE 15 PRO MAX 256GB PRETO SEMINOVO,358862620187345,"R$ 4.000,00","R$ 25,00","R$ 3.800,00","PIX R$ 1.000,00 / DINHEIRO R$ 3.000,00",,"R$ 175,00",jun,26,Rayssa,CELL
25/06/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,,"R$ 7.200,00","R$ 35,00","R$ 6.900,00","14 PRO MAX 128GB de entrada no valor de R$ 2.900,00 / PIX de R$ 4.300,00",,"R$ 265,00",jun,26,Renata,CELL
26/06/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,357247259485338,"R$ 7.160,00","R$ 55,00","R$ 6.900,00",PIX,,"R$ 205,00",jun,26,Marcela,ONLINE
26/06/2026,IPHONE 14 LILAS 256GB SEMINOVO,35 666139 449979 1,"R$ 2.600,00",R$ -,"R$ 2.300,00",PIX,,"R$ 300,00",jun,26,Renan,BLOCO B
26/06/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,351668142526739,"R$ 7.150,00","R$ 5,00","R$ 6.900,00","2000,00 pix/ 5150,00 em 10x",,"R$ 245,00",jun,26,Marcela,ONLINE
26/06/2026,IPHONE 17 PRO MAX 256GB AZUL LACRADO,35.724725.785420-4,"R$ 7.275,00","R$ 20,00","R$ 7.000,00",PIX,,"R$ 255,00",jun,26,Renata,CELL
26/06/2026,IPHONE 16 PRO MAX 1TB DESERT SEMINOVO,35 922238 936771 2,"R$ 5.930,00","R$ 120,00","R$ 5.200,00","2000,00 pix/2000,0 em 10x /entrou um 12 pro Max seminovo 1800,00/330,00 pix - PAGAMENTO JUNTO - APARELHO 1",,"R$ 610,00",jun,26,Marcela,ONLINE
26/06/2026,FONTE APPLE ORIGINAL BRANCO - NOVO,C4H51554VNJQ8YQAR,"R$ 200,00",R$ -,"R$ 125,00",PAGAMENTO JUNTO APARELHO 2,,"R$ 75,00",jun,26,Marcela,ONLINE
26/06/2026,IPHONE 12 128GB BRANCO SEMINOVO,356599144317485,"R$ 1.450,00","R$ 25,00","R$ 1.280,00",PIX,,"R$ 145,00",jun,26,Ronald,CASES
26/06/2026,IPHONE 11 128GB PRETO SEMINOVO,35665253990372,"R$ 800,00",R$ -,"R$ 700,00",PIX,,"R$ 100,00",jun,26,Ronald,CASES
26/06/2026,IPHONE 15 PRO MAX 256GB NATURAL SEMINOVO,354934259500629,"R$ 4.350,00","R$ 25,00","R$ 3.800,00","ENTRADA IPH 14 PRO MAX R$ 1.800,00 / R$ 2.901,02 CREDITO 12X",,"R$ 525,00",jun,26,Ronald,CASES
26/06/2026,IPHONE 16 PRO 18GB PRETO SEMINOVO,35 598388 1047292,"R$ 4.200,00",R$ -,"R$ 4.050,00","PIX R$ 4.000,00 / DINHEIRO R$ 200,00",,"R$ 150,00",jun,26,Higor Guedes,CELL
26/06/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,351668142062602,"R$ 7.300,00",R$ -,"R$ 6.900,00","PIX R$ 2.500,00 / ENTRADA IPH 16 PRO MAX 256GB DESERT R$ 4.800,00",,"R$ 400,00",jun,26,Higor Guedes,CELL
26/06/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,359652121747526,"R$ 7.307,00","R$ 10,00","R$ 6.900,00","PIX R$ 3.507,00 / ENTRADA IPH 15 PRO MAX R$ 3.800,00",,"R$ 397,00",jun,26,Higor Guedes,CELL
26/06/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,359178372738774,"R$ 7.350,00","R$ 15,00","R$ 6.900,00","PIX R$ 3.550,00 / ENTRADA IPH 15 PRO MAX R$ 3.800,00",,"R$ 435,00",jun,26,Higor Guedes,CELL
26/06/2026,IPHONE 16 PRO MAX 256GB DESERT SEMINOVO,35 530018 574250 4,"R$ 5.100,00","R$ 25,00","R$ 4.800,00","R$ 7.550,00 PIX / ENTRADA IPH 14 PM 256GB ROXO R$ 2.700,00 / IPH 14 PRO 256GB R$ 2.700,00 / IPH 13 PRO 256GB R$ 2.300,00 (PAGAMENTO JUNTO APARELHO 1)",,"R$ 325,00",jun,26,Guilherme,BLOCO B
26/06/2026,IPHONE 16 PRO MAX 512GB NATURAL SEMINOVO,35 886298342005 1,"R$ 5.500,00","R$ 25,00","R$ 5.150,00",PAGAMENTO JUNTO APARELHO 2,,"R$ 325,00",jun,26,Guilherme,BLOCO B
26/06/2026,IPHONE 16 PRO 256GB PRETO SEMINOVO,35 551560949834 8,"R$ 4.650,00","R$ 25,00","R$ 4.400,00",PAGAMENTO JUNTO APARELHO 3,,"R$ 225,00",jun,26,Guilherme,BLOCO B
27/06/2026,IPHONE 17 PRO 256GB AZUL NOVO,357679995232170,"R$ 6.950,00","R$ 10,00","R$ 6.700,00","R$ R$5.000,00 pix + R$ 350,00 dinheiro + entrando um iPhone 13 128GB Branco R$1.600,00",,"R$ 240,00",jun,26,Angel,BLOCO B
27/06/2026,IPHONE 16 PRO MAX 256GB DESERT SEMINOVO,35 944796 133643,"R$ 5.100,00","R$ 23,00","R$ 4.800,00","2450,00 pix/entrou um 15 seminovo por 2650,00",,"R$ 277,00",jun,26,Marcela,ONLINE
27/06/2026,IPHONE 17 PRO 256GB BRANCO NOVO,350344891468322,"R$ 6.900,00","R$ 30,00","R$ 6.750,00","7080,00 pix - PAGAMENTO JUNTO, APARELHO 1",,"R$ 120,00",jun,26,Marcela,ONLINE
27/06/2026,FONTE APPLE ORIGINAL,C4H61720C63Q8YQAU,"R$ 180,00",R$ -,"R$ 125,00",PAGAMENTO JUNTO APARELHO 2,,"R$ 55,00",jun,26,Marcela,ONLINE
27/06/2026,IPHONE 17E 256GB PRETO NOVO,358835899539206,"R$ 3.880,00","R$ 75,00","R$ 3.600,00","4060,00 em 8x - PAGAMENTO JUNTO - APARELHO 1",,"R$ 205,00",jun,26,Marcela,ONLINE
27/06/2026,FONTE APPLE ORIGINAL NOVO,C4H6171017XQ8YQA9,"R$ 180,00",R$ -,"R$ 125,00",PAGAMENTO JUNTO APARELHO 2,,"R$ 55,00",jun,26,Marcela,ONLINE
27/06/2026,IPAD 11° (A16) 128GB AZUL NOVO,JGXY3W7HGG,"R$ 2.800,00","R$ 10,00","R$ 2.600,00","2800,00 em 12x",,"R$ 190,00",jun,26,Marcela,ONLINE
27/06/2026,IPHONE 17 PRO MAX 256GB SILVER NOVO,352721813328486,"R$ 7.400,00","R$ 5,00","R$ 7.200,00","3400 pix/1000 pix / entrou um 14 pro Max seminovo por 3000,00",,"R$ 195,00",jun,26,Marcela,ONLINE
27/06/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,351668147700842,"R$ 7.150,00","R$ 15,00","R$ 6.900,00","3350 em 10x /entrou um 15 pro Max seminovo por3800,00",,"R$ 235,00",jun,26,Marcela,ONLINE
27/06/2026,IPHONE 17 PRO MAX 256GB AZUL NOVO,355101478616177,"R$ 7.300,00","R$ 20,00","R$ 7.000,00","R$ 5.000,00 PIX / ENTRADA IPHONE 13 PRO MAX 128GB AZUL R$ 2.300,00",,"R$ 280,00",jun,26,Ronald,CASES
27/06/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,359178372930298,"R$ 7.250,00",R$ -,"R$ 6.900,00","R$ 4.850,00 PIX / ENTRADA IPH 14 PRO MAX 128GB ROXO R$ 2.400,00",,"R$ 350,00",jun,26,Ronald,CASES
27/06/2026,IPHONE 14 128GB PRETO SEMINOVO,357522583905726,"R$ 1.950,00",R$ -,"R$ 1.900,00",PIX,,"R$ 50,00",jun,26,Ronald,CASES
27/06/2026,IPHONE 13 128GB BRANCO SEMINOVO,353874238536206,"R$ 1.800,00","R$ 25,00","R$ 1.700,00",PIX,,"R$ 75,00",jun,26,Ronald,CASES
27/06/2026,IPAD 11 128GB 128GB AZUL NOVO,D17XQX74L9,"R$ 2.717,00",R$ -,"R$ 2.600,00","R$ 3.050,00 CRÉDITO 10x",,"R$ 117,00",jun,26,Ronald,CASES
27/06/2026,IPHONE 17 PRO MAX 256GB SILVER NOVO,359178376352762,"R$ 7.400,00","R$ 15,00","R$ 7.200,00","Mandou 10.000,00 pix FILIPE mandou 5700,00 de volta pro cliente (ficou pra venda 4300,00) / entrou um 16 pro seminovo 4000,00/ entrou um 14 seminovo 1700,00/ pagou 4900,00 em 10x  - PAGAMENTO JUNTO APARELHO 1",,"R$ 185,00",jun,26,Marcela,ONLINE
27/06/2026,IPHONE 17 PRO MAX 256GB SILVER NOVO,352721817039972,"R$ 7.500,00","R$ 15,00","R$ 7.200,00",PAGAMENTO JUNTO APARELHO 2,,"R$ 285,00",jun,26,Marcela,ONLINE
27/06/2026,IPAD 11 128GB SILVER LACRADO,JXJGT43XNN,"R$ 2.800,00","R$ 70,00","R$ 2.600,00","PIX R$ 2.704,00 / PIX R$ 96,00",,"R$ 130,00",jun,26,Rayssa,CELL
27/06/2026,IPHONE 17 PRO MAX 256GB AZUL LACRADO,35724725869218,"R$ 7.192,00","R$ 10,00","R$ 7.000,00","3392,99 PIX / ENTRADA IPH 15 PRO MAX R$ 3.800,00",,"R$ 182,00",jun,26,Rayssa,CELL
27/06/2026,IPHONE 12 64GB AZUL SEMINOVO,354842970198179,"R$ 1.250,00","R$ 5,00","R$ 1.100,00",PIX,,"R$ 145,00",jun,26,Rayssa,CELL
27/06/2026,IPHONE 16 PRO 128GB PRETO SEMINOVO,357463448108711,"R$ 4.350,00","R$ 48,00","R$ 4.050,00","R$ 2.650,00 PIX  / ENTRADA IPH 13 128GB BRANCO R$ 1.700,00",,"R$ 252,00",jun,26,Ana Beatriz,CASES
27/06/2026,IPHONE 12 256GB BRANCO SEMINOVO,35072591428429,"R$ 1.603,00","R$ 15,00","R$ 1.450,00",PIX,,"R$ 138,00",jun,26,Higor Guedes,CELL
27/06/2026,IPHONE 16 PRO MAX 512GB DESERT SEMINOVO,35 990632 7294422,"R$ 6.240,00","R$ 15,00","R$ 5.150,00","PIX R$ 1.940,00 / PIX R$ 3.000,00 / ENTRADA IPH 12 256GB BRANCO R$ 1.300,00",,"R$ 1.075,00",jun,26,Higor Guedes,CELL
27/06/2026,IPHONE 16 PRO 128GB BRANCO SEMINOVO,35 883589 276952 9,"R$ 4.640,00","R$ 25,00","R$ 4.050,00","PIX R$ 2.040,00 / ENTRADA IPH 17E ROSA 256GB R$ 2.600,00",,"R$ 565,00",jun,26,Higor Guedes,CELL
27/06/2026,IPHONE 17 256GB BRANCO NOVO,355714605129284,"R$ 5.837,00","R$ 15,00","R$ 4.990,00","PIX R$ 160,00 / PIX R$ 1.567,00 / PIX R$ 1.420,00 / ENTRADA IPH 15 256GB R$ 2.850,00",,"R$ 832,00",jun,26,Higor Guedes,CELL
27/06/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,,"R$ 7.601,00","R$ 185,00","R$ 6.900,00","PIX R$ 5.301,00 / PIX R$ 2.000,00 / ENTRADA IPH 11 64GB BRANCO R$ 300,00",,"R$ 516,00",jun,26,Higor Guedes,CELL
27/06/2026,IPHONE 17 PRO 256GB  BRANCO NOVO,352574677750034,"R$ 7.160,00","R$ 25,00","R$ 6.750,00","PIX R$ 1.000,00 / PIX R$ 1.960,00 / ENTRADA IPH 16 PRO R$ 4.050,00",,"R$ 235,00",jun,26,Higor Guedes,CELL
27/06/2026,IPHONE 16 PRO MAX 256GB NATURAL SEMINOVO,35 235635 041502 2,"R$ 5.100,00","R$ 25,00","R$ 4.800,00","5.723,91 em 10x",,"R$ 275,00",jun,26,Guilherme,BLOCO B
28/06/2026,IPHONE 13 256GB ROSA SEMINOVO,35 105580 626006 2,"R$ 2.000,00","R$ 25,00","R$ 1.900,00",PIX,,R$ -,jun,26,Guilherme,BLOCO B
28/06/2026,IPHONE 17 PRO MAX 256GB SILVER NOVO,357920795903390,"R$ 7.550,00","R$ 10,00","R$ 7.250,00","R$ 3.725,00 pix +R$ 3.825,00 pix",,"R$ 290,00",jun,26,Angel,BLOCO B
28/06/2026,IPHONE 16 PRO MAX 256GB NATURAL SEMINOVO,355138328377576,"R$ 5.357,00","R$ 15,00","R$ 4.800,00","2707,00 em 8x / entrou um 15 seminovo por 2650,00",,"R$ 452,00",jun,26,Marcela,ONLINE
28/06/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,350230975538728,"R$ 7.298,00","R$ 35,00","R$ 6.950,00","2900,00 pix / 4300,00 em 8x / 216,00 1x /98,00 1x - PAGAMENTO JUNTO, APARELHO 1",,"R$ 313,00",jun,26,Marcela,ONLINE
28/06/2026,FONTE APPLE ORIGINAL NOVO,C4H617101G8Q8YQA5,"R$ 216,00",R$ -,"R$ 125,00",PAGAMENTO JUNTO APARELHO 2,,"R$ 91,00",jun,26,Marcela,ONLINE
28/06/2026,IPHONE 14 256GB PRETO SEMINOVO,35 088774 305165 4,"R$ 2.373,00","R$ 25,00","R$ 2.150,00","2373,00 em 8x",,"R$ 198,00",jun,26,Marcela,ONLINE
28/06/2026,IPHONE 16 PRO 256GB DESERT SEMINOVO,35 076643 4400901,"R$ 4.725,00","R$ 25,00","R$ 4.400,00","PIX R$ 1.200,00 / CREDITO 10X R$ 2.160,49",,"R$ 300,00",jun,26,Ronald,CASES
28/06/2026,IPHONE 15 PRO 128GB AZUL SEMINOVO,35 644480 235568 5,"R$ 3.277,00",R$ -,"R$ 3.150,00","R$ 100,00 DEBITO / R$ 700,00 DEBITO / R$ 2.500,00 PIX",,"R$ 127,00",jun,26,Ronald,CASES
28/06/2026,IPHONE 14 PRO 256GB ROXO SEMINOVO,359712289729078,"R$ 3.225,00","R$ 25,00","R$ 2.900,00","R$ 400,00 PIX / R$ 1.983,70 CREDITO 6X",,"R$ 300,00",jun,26,Ronald,CASES
28/06/2026,REDMI PAD 2 256GB CINZA NOVO,65554/W6QT01423,"R$ 1.450,00",R$ -,"R$ 1.210,00",PIX,,"R$ 240,00",jun,26,Ronald,CASES
28/06/2026,IPHONE 14 PLUS 256GB BRANCO SEMINOVO,351906518812261,"R$ 2.625,00","R$ 25,00","R$ 2.300,00","R$ 2.833,24 CRÉDITO 5X",,"R$ 300,00",jun,26,Ronald,CASES
28/06/2026,IPHONE 13 PRO 128GB PRETO SEMINOVO,357575226638939,"R$ 2.350,00",R$ -,"R$ 2.300,00",PIX,,"R$ 50,00",jun,26,Ronald,CASES
28/06/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,359178370627532,"R$ 7.200,00",R$ -,"R$ 6.900,00","R$ 600,00 PIX / R$ 3.000,00 DINHEIRO / ENTRADA IPH 15 PRO MAX NATURAL R$ 3.600,00",,"R$ 300,00",jun,26,Ronald,CASES
28/06/2026,APPLE PENCIL PRO BRANCA NOVA,LYPH7KH547,"R$ 850,00",R$ -,"R$ 720,00",PIX,,"R$ 130,00",jun,26,Marcela,ONLINE
28/06/2026,IPHONE 15 PRO MAX 256GB NATURAL SEMINOVO,35101686902813,"R$ 4.000,00","R$ 25,00","R$ 3.800,00","PIX R$ 3.200,00 / PIX R$ 800,00  CLIENTE VAI TRAZER O CELULAR TERÇA FEIRA E SERÁ FEITO O ESTORNO DO VALOR DE 800,00.",,"R$ 175,00",jun,26,Rayssa,CELL
28/06/2026,IPHONE 14 PLUS 128GB LILAS SEMINOVO,352073509823457,"R$ 2.435,00","R$ 25,00","R$ 2.150,00","PIX R$ 1.335,00 / ENTRADA IPH 12 128GB AZUL R$ 1.100,00",,"R$ 260,00",jun,26,Rayssa,CELL
28/06/2026,IPHONE 15 PRO 128GB BRANCO NOVO,35781923481243,"R$ 5.432,00","R$ 10,00","R$ 4.500,00","PIX R$ 5.432,00",,"R$ 922,00",jun,26,Higor Guedes,CELL
28/06/2026,IPHONE 17 PRO 256GB BRANCO NOVO,353621841633122,"R$ 8.050,00","R$ 145,00","R$ 6.750,00","PIX R$ 5.500,00 / PIX R$ 550,00 / ENTRADA IPHONE 12 PRO MAX R$ 2.000,00",,"R$ 1.155,00",jun,26,Higor Guedes,CELL
28/06/2026,IPHONE 15 PRO MAX 256GB NATURAL SEMINOVO,354058242025013,"R$ 4.100,00","R$ 25,00","R$ 3.800,00","PIX R$ 4.933,00 / ENTRADA IPH 13 R$ 1.000,00 / ENTRADA IPH 15 PRO R$ 3.100,00 (PAGAMENTO JUNTO - APARELHO 1/3)",,"R$ 275,00",jun,26,Rayssa,CELL
28/06/2026,IPHONE 14 128GB AZUL SEMINOVO,358264146620752,"R$ 2.050,00","R$ 45,00","R$ 1.900,00",PAGAMENTO JUNTO APARELHO 2/3,,"R$ 105,00",jun,26,Rayssa,CELL
28/06/2026,IPHONE 15 128GB AZUL SEMINOVO,3573978972009796,"R$ 2.883,00","R$ 25,00","R$ 2.650,00",PAGAMENTO JUNTO APARELHO 3/3,,"R$ 208,00",jun,26,Rayssa,CELL
28/06/2026,IPHONE 17 256GB PRETO LACRADO,351205586513616,"R$ 5.050,00",R$ -,"R$ 4.950,00","PIX R$ 3.200,00 / ENTRADA IPH 14 R$ 1.850,00",,"R$ 100,00",jun,26,Rayssa,CELL
28/06/2026,IPHONE 15 128GB PRETO SEMINOVO,357467334648201,"R$ 2.800,00","R$ 10,00","R$ 2.650,00","PIX R$ 1.850,00 / ENTRADA IPH 12 R$ 950,00",,"R$ 140,00",jun,26,Rayssa,CELL
30/06/2026,IPHONE 17E 256GB ROSA SEMINOVO,35 883589 276952 9,"R$ 3.000,00","R$ 25,00","R$ 2.600,00",DINHEIRO,,"R$ 375,00",jun,26,Camila,CELL
30/06/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,353427330363242,"R$ 7.150,00","R$ 30,00","R$ 6.900,00","600,00 em 1x/ 6500,00 dinheiro /200 dinheiro/ 50,00 pix - PAGAMENTO  JUNTO, APARELHO 1",,"R$ 220,00",jun,26,Marcela,ONLINE
30/06/2026,FONTE APPLE ORIGINAL NOVO,C4H617100HUQ8YQAH,"R$ 200,00",R$ -,"R$ 125,00","PAGAMENTO JUNTO, APARELHO 2",,"R$ 75,00",jun,26,Marcela,ONLINE
30/06/2026,IPHONE 13 PRO MAX 256GB AZUL SEMINOVO,35637016467460 5,"R$ 3.100,00","R$ 40,00","R$ 2.750,00","3100,00 em 6x",,"R$ 310,00",jun,26,Marcela,ONLINE
30/06/2026,IPHONE 16 128GB PRETO NOVO,359488571088156,"R$ 4.300,00","R$ 105,00","R$ 4.070,00","4300,00 pix",,"R$ 125,00",jun,26,Marcela,ONLINE
30/06/2026,IPAD 11 128GB SILVER NOVO,HGGXOXCQXF,"R$ 2.952,00","R$ 170,00","R$ 2.650,00","352,00 em 1x /2600,00 pix",,"R$ 132,00",jun,26,Marcela,ONLINE
30/06/2026,IPHONE 17 PRO MAX 256GB AZUL NOVO,359652128740383,"R$ 7.320,00","R$ 55,00","R$ 7.000,00",PIX,,"R$ 265,00",jun,26,Marcela,ONLINE
30/06/2026,IPHONE 16 PRO PRETO 256GB SEMINOVO,I35856474128140 9,"R$ 4.600,00","R$ 25,00","R$ 4.400,00","4600,00 pix",,"R$ 175,00",jun,26,Marcela,ONLINE
30/06/2026,IPHONE 17 PRO 256GB SILVER NOVO,359917390584730,"R$ 6.950,00","R$ 15,00","R$ 6.600,00","5300,00 pix /entrou um 14 seminovo por 1700,00",,"R$ 335,00",jun,26,Marcela,ONLINE
30/06/2026,REDMI PAD 2 256GB CINZA NOVO,65554/V6QT00717,"R$ 1.410,00","R$ 60,00","R$ 1.230,00","R$1.466,46 CRÉDITO 1X",,"R$ 120,00",jun,26,Ronald,CASES
30/06/2026,IPHONE 15 PRO MAX 256GB AZUL SEMINOVO,358071242884830,"R$ 4.100,00","R$ 25,00","R$ 3.800,00","R$4.772,99 CRÉDITO 14X",,"R$ 275,00",jun,26,Ronald,CASES
30/06/2026,IPHONE 14 128GB AZUL SEMINOVO,355241384988862,"R$ 2.270,00","R$ 25,00","R$ 1.900,00","R$ 1.316,33 DEBITO, R$ 1.000,00 DEBITO",,"R$ 345,00",jun,26,Ronald,CASES
30/06/2026,IPHONE 17 PRO MAX 256GB AZUL LACRADO,351205748465697,"R$ 7.138,00","R$ 15,00","R$ 7.000,00","PIX R$ 1.000,00 /PIX R$ 2.338,00 / ENTRADA IPH 15 PRO MAX 256GB NATURAL R$ 3.800,00",,"R$ 123,00",jun,26,Rayssa,CELL
30/06/2026,IPHONE 17 PRO MAX 256GB AZUL LACRADO,357247257822748,"R$ 7.200,00",R$ -,"R$ 7.000,00","PIX R$ 2.400,00 / ENTRADA IPH 16 PRO MAX R$ 4.800,00",,"R$ 200,00",jun,26,Rayssa,CELL
30/06/2026,IPHONE 14 128GB AZUL SEMINOVO,35 629632 230009 0,"R$ 2.200,00","R$ 25,00","R$ 1.900,00","2.502,85 em 12x",,"R$ 275,00",jun,26,Guilherme,BLOCO B
30/06/2026,IPHONE 15 PRO 128GB AZUL SEMINOVO,35 803653 207340 2,"R$ 3.395,00","R$ 10,00","R$ 3.150,00","2695,00 PIX / IPH 13 128GB BRANCO R$ 700,00",,"R$ 235,00",jun,26,Rayssa,CELL
30/06/2026,IPHONE 13 128GB BRANCO SEMINOVO,35 002406 968129 0,"R$ 1.895,00","R$ 15,00","R$ 1.700,00",PIX,,"R$ 180,00",jun,26,Rayssa,CELL
01/07/2026,IPHONE 16 PRO MAX 256GB PRETO SEMINOVO,355706421438014,"R$ 5.000,00",R$ -,"R$ 4.800,00",PIX,,"R$ 200,00",jul,26,Ronald,CASES
01/07/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,353427337525560,"R$ 7.150,00","R$ 5,00","R$ 6.900,00","150,00 1x / 7000,00 pix",,"R$ 245,00",jul,26,Marcela,ONLINE
01/07/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,359178378214937,"R$ 7.200,00","R$ 15,00","R$ 6.900,00","2050,00 em 8x /350,00 pix/ entrou um 16 pro Max seminovo por 4800,00",,"R$ 285,00",jul,26,Marcela,ONLINE
01/07/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,35978377487500,"R$ 7.150,00","R$ 15,00","R$ 6.900,00","5150,00 pix/entrou um 14 plus seminovo 2000,00",,"R$ 235,00",jul,26,Marcela,ONLINE
01/07/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,351667149083510,"R$ 7.158,00","R$ 15,00","R$ 6.900,00","1500,00 pix/ entrou um 15 seminovo por 2650,00/3008 em 6x",,"R$ 243,00",jul,26,Marcela,ONLINE
01/07/2026,IPHONE 17 PRO MAX 256GB AZUL NOVO,357247258363767,"R$ 7.200,00","R$ 15,00","R$ 7.000,00","2400,00 pix /entrou um 16 pro Max seminovo por 4800,00",,"R$ 185,00",jul,26,Marcela,ONLINE
